name;suspiciousness_value
org.jsoup.safety$Whitelist#Whitelist():170;1.0
org.jsoup.safety$Whitelist#Whitelist():171;1.0
org.jsoup.safety$Whitelist#Whitelist():172;1.0
org.jsoup.safety$Whitelist#Whitelist():173;1.0
org.jsoup.safety$Whitelist#Whitelist():174;1.0
org.jsoup.safety$Whitelist#Whitelist():175;1.0
org.jsoup.safety$Whitelist#Whitelist():176;1.0
org.jsoup.safety$Whitelist#basic():90;1.0
org.jsoup.safety$Whitelist#addTags(java.lang.String[]):185;1.0
org.jsoup.safety$Whitelist#addTags(java.lang.String[]):187;1.0
org.jsoup.safety$Whitelist#addTags(java.lang.String[]):188;1.0
org.jsoup.safety$Whitelist#addTags(java.lang.String[]):189;1.0
org.jsoup.safety$Whitelist#addTags(java.lang.String[]):191;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):208;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):209;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):210;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):212;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):213;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):215;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):216;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):217;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):218;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):220;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):224;1.0
org.jsoup.safety$Whitelist#addAttributes(java.lang.String,java.lang.String[]):226;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):242;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):243;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):244;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):246;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):247;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):249;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):250;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):252;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):255;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):256;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):257;1.0
org.jsoup.safety$Whitelist#addEnforcedAttribute(java.lang.String,java.lang.String,java.lang.String):259;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):293;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):294;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):295;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):297;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):298;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):302;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):305;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):306;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):308;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):311;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):312;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):314;1.0
org.jsoup.safety$Whitelist#addProtocols(java.lang.String,java.lang.String,java.lang.String[]):315;1.0
